CaseID,ActivityID,startTime,CompleteTimestamp
Application_1746793196,7,2016-01-26 19:42:09.997,2016-01-26 19:42:09.997
Application_1746793196,7,2016-01-26 19:42:09.997,2016-01-26 19:42:09.997
Application_1746793196,26,2016-01-27 21:57:57.379,2016-01-27 21:57:57.379
Application_1746793196,10,2016-01-27 21:57:57.455,2016-01-27 21:57:57.455
Application_1746793196,10,2016-01-27 21:57:57.455,2016-01-27 21:57:57.455
Application_1746793196,10,2016-01-27 21:57:57.455,2016-01-27 21:57:57.455
Application_1746793196,10,2016-01-27 21:57:57.455,2016-01-27 21:57:57.455
Application_1746793196,10,2016-01-27 21:57:57.455,2016-01-27 21:57:57.455
Application_1746793196,10,2016-01-27 21:57:57.455,2016-01-27 21:57:57.455
Application_1746793196,10,2016-01-27 21:57:57.455,2016-01-27 21:57:57.455
Application_1746793196,10,2016-01-27 21:57:57.455,2016-01-27 21:57:57.455
Application_1746793196,10,2016-01-27 21:57:57.455,2016-01-27 21:57:57.455
Application_1746793196,26,2016-01-28 20:18:39.340,2016-01-28 20:18:39.340
Application_1746793196,26,2016-01-28 20:18:39.340,2016-01-28 20:18:39.340
Application_1746793196,21,2016-01-28 20:18:39.348,2016-01-28 20:18:39.348
Application_1746793196,7,2016-01-28 20:18:39.350,2016-01-28 20:18:39.350
Application_1746793196,7,2016-01-28 20:18:39.350,2016-01-28 20:18:39.350
Application_1746793196,7,2016-01-28 20:18:39.350,2016-01-28 20:18:39.350
Application_1746793196,7,2016-01-28 20:18:39.350,2016-01-28 20:18:39.350
Application_1746793196,7,2016-01-28 20:18:39.350,2016-01-28 20:18:39.350
Application_1746793196,7,2016-01-28 20:18:39.350,2016-01-28 20:18:39.350
Application_1746793196,7,2016-01-28 20:18:39.350,2016-01-28 20:18:39.350
Application_1746793196,7,2016-01-28 20:18:39.350,2016-01-28 20:18:39.350
Application_1746793196,26,2016-01-28 22:56:13.868,2016-01-28 22:56:13.868
Application_1746793196,10,2016-01-28 22:56:13.933,2016-01-28 22:56:13.933
Application_1746793196,10,2016-01-28 22:56:13.933,2016-01-28 22:56:13.933
Application_1746793196,10,2016-01-28 22:56:13.933,2016-01-28 22:56:13.933
Application_1746793196,11,2016-01-28 23:18:51.289,2016-01-28 23:18:51.289
Application_1746793196,8,2016-01-28 23:18:51.292,2016-01-28 23:18:51.292
Application_1746793196,26,2016-01-28 23:18:51.295,2016-01-28 23:18:51.295
Application_1746793196,12,2016-01-28 23:18:51.306,2016-01-28 23:18:51.306
Application_828200680,5,2016-01-02 00:00:04.360,2016-01-02 00:00:04.360
Application_828200680,9,2016-01-02 00:00:04.398,2016-01-02 00:00:04.398
Application_828200680,9,2016-01-02 00:00:04.398,2016-01-02 00:00:04.398
Application_828200680,9,2016-01-02 00:00:04.398,2016-01-02 00:00:04.398
Application_828200680,9,2016-01-02 00:00:04.398,2016-01-02 00:00:04.398
Application_828200680,4,2016-01-02 00:01:44.671,2016-01-02 00:01:44.671
Application_828200680,22,2016-01-02 22:32:57.796,2016-01-02 22:32:57.796
Application_828200680,1,2016-01-02 22:40:45.797,2016-01-02 22:40:45.797
Application_828200680,13,2016-01-02 22:42:23.751,2016-01-02 22:42:23.751
Application_828200680,14,2016-01-02 22:42:25.106,2016-01-02 22:42:25.106
Application_828200680,17,2016-01-02 22:43:56.242,2016-01-02 22:43:56.242
Application_828200680,22,2016-01-02 22:43:56.259,2016-01-02 22:43:56.259
Application_828200680,22,2016-01-02 22:43:56.259,2016-01-02 22:43:56.259
Application_828200680,20,2016-01-02 22:43:56.269,2016-01-02 22:43:56.269
Application_828200680,3,2016-01-02 22:43:56.271,2016-01-02 22:43:56.271
Application_828200680,3,2016-01-02 22:43:56.271,2016-01-02 22:43:56.271
Application_828200680,3,2016-01-02 22:43:56.271,2016-01-02 22:43:56.271
Application_828200680,3,2016-01-02 22:43:56.271,2016-01-02 22:43:56.271
Application_828200680,2,2016-02-02 18:00:20.734,2016-02-02 18:00:20.734
Application_828200680,12,2016-02-02 18:00:20.837,2016-02-02 18:00:20.837
Application_828200680,12,2016-02-02 18:00:20.837,2016-02-02 18:00:20.837
Application_1085880569,5,2016-01-02 00:05:19.866,2016-01-02 00:05:19.866
Application_1085880569,9,2016-01-02 00:05:19.901,2016-01-02 00:05:19.901
Application_1085880569,9,2016-01-02 00:05:19.901,2016-01-02 00:05:19.901
Application_1085880569,9,2016-01-02 00:05:19.901,2016-01-02 00:05:19.901
Application_1085880569,9,2016-01-02 00:05:19.901,2016-01-02 00:05:19.901
Application_1085880569,4,2016-01-02 00:06:26.321,2016-01-02 00:06:26.321
Application_1085880569,22,2016-01-02 22:22:55.931,2016-01-02 22:22:55.931
Application_1085880569,22,2016-01-02 22:22:55.931,2016-01-02 22:22:55.931
Application_1085880569,22,2016-01-02 22:22:55.931,2016-01-02 22:22:55.931
Application_1085880569,1,2016-01-02 22:40:28.520,2016-01-02 22:40:28.520
Application_1085880569,13,2016-01-02 22:43:26.149,2016-01-02 22:43:26.149
Application_1085880569,14,2016-01-02 22:43:27.409,2016-01-02 22:43:27.409
Application_1085880569,17,2016-01-02 22:45:11.161,2016-01-02 22:45:11.161
Application_1085880569,22,2016-01-02 22:45:11.179,2016-01-02 22:45:11.179
Application_1085880569,22,2016-01-02 22:45:11.179,2016-01-02 22:45:11.179
Application_1085880569,20,2016-01-02 22:45:11.190,2016-01-02 22:45:11.190
Application_1085880569,3,2016-01-02 22:45:11.193,2016-01-02 22:45:11.193
Application_1085880569,3,2016-01-02 22:45:11.193,2016-01-02 22:45:11.193
Application_1085880569,3,2016-01-02 22:45:11.193,2016-01-02 22:45:11.193
Application_1085880569,3,2016-01-02 22:45:11.193,2016-01-02 22:45:11.193
Application_1085880569,13,2016-01-29 20:35:42.536,2016-01-29 20:35:42.536
Application_1085880569,14,2016-01-29 20:35:44.435,2016-01-29 20:35:44.435
Application_1085880569,17,2016-01-29 20:35:55.121,2016-01-29 20:35:55.121
Application_1085880569,2,2016-02-29 18:00:48.775,2016-02-29 18:00:48.775
Application_1085880569,12,2016-02-29 18:00:48.807,2016-02-29 18:00:48.807
Application_1085880569,12,2016-02-29 18:00:48.815,2016-02-29 18:00:48.815
Application_1085880569,12,2016-02-29 18:00:48.815,2016-02-29 18:00:48.815
Application_1266995739,5,2016-01-02 00:22:19.758,2016-01-02 00:22:19.758
Application_1266995739,9,2016-01-02 00:22:19.796,2016-01-02 00:22:19.796
Application_1266995739,9,2016-01-02 00:22:19.796,2016-01-02 00:22:19.796
Application_1266995739,9,2016-01-02 00:22:19.796,2016-01-02 00:22:19.796
Application_1266995739,9,2016-01-02 00:22:19.796,2016-01-02 00:22:19.796
Application_1266995739,4,2016-01-02 00:23:29.511,2016-01-02 00:23:29.511
Application_1266995739,22,2016-01-02 22:46:28.903,2016-01-02 22:46:28.903
Application_1266995739,22,2016-01-02 22:46:28.903,2016-01-02 22:46:28.903
Application_1266995739,22,2016-01-02 22:46:28.903,2016-01-02 22:46:28.903
Application_1266995739,22,2016-01-02 22:46:28.903,2016-01-02 22:46:28.903
Application_1266995739,22,2016-01-02 22:46:28.903,2016-01-02 22:46:28.903
Application_1266995739,22,2016-01-02 22:46:28.903,2016-01-02 22:46:28.903
Application_1266995739,22,2016-01-02 22:46:28.903,2016-01-02 22:46:28.903
Application_1266995739,22,2016-01-02 22:46:28.903,2016-01-02 22:46:28.903
Application_1266995739,1,2016-01-03 00:35:32.248,2016-01-03 00:35:32.248
Application_1266995739,13,2016-01-03 00:38:19.507,2016-01-03 00:38:19.507
Application_1266995739,14,2016-01-03 00:38:20.745,2016-01-03 00:38:20.745
Application_1266995739,17,2016-01-03 00:38:31.338,2016-01-03 00:38:31.338
Application_1266995739,17,2016-01-03 00:38:31.338,2016-01-03 00:38:31.338
Application_1266995739,17,2016-01-03 00:38:31.338,2016-01-03 00:38:31.338
Application_1266995739,20,2016-01-03 00:38:31.366,2016-01-03 00:38:31.366
Application_1266995739,3,2016-01-03 00:38:31.368,2016-01-03 00:38:31.368
Application_1266995739,3,2016-01-03 00:38:31.368,2016-01-03 00:38:31.368
Application_1266995739,3,2016-01-03 00:38:31.368,2016-01-03 00:38:31.368
Application_1266995739,3,2016-01-03 00:38:31.368,2016-01-03 00:38:31.368
Application_1266995739,3,2016-01-03 00:38:31.368,2016-01-03 00:38:31.368
Application_1266995739,3,2016-01-03 00:38:31.368,2016-01-03 00:38:31.368
Application_1266995739,26,2016-01-08 20:21:19.936,2016-01-08 20:21:19.936
Application_1266995739,10,2016-01-08 20:21:20.819,2016-01-08 20:21:20.819
Application_1266995739,16,2016-01-08 20:21:27.927,2016-01-08 20:21:27.927
Application_1266995739,16,2016-01-08 20:21:27.927,2016-01-08 20:21:27.927
Application_1266995739,16,2016-01-08 20:21:27.927,2016-01-08 20:21:27.927
Application_1266995739,16,2016-01-08 20:21:27.927,2016-01-08 20:21:27.927
Application_1266995739,21,2016-01-08 23:46:40.548,2016-01-08 23:46:40.548
Application_1266995739,7,2016-01-08 23:46:40.555,2016-01-08 23:46:40.555
Application_1266995739,7,2016-01-08 23:46:40.555,2016-01-08 23:46:40.555
Application_1266995739,7,2016-01-08 23:46:40.555,2016-01-08 23:46:40.555
Application_1266995739,7,2016-01-08 23:46:40.555,2016-01-08 23:46:40.555
Application_1266995739,7,2016-01-08 23:46:40.555,2016-01-08 23:46:40.555
Application_1266995739,7,2016-01-08 23:46:40.555,2016-01-08 23:46:40.555
Application_1266995739,7,2016-01-08 23:46:40.555,2016-01-08 23:46:40.555
Application_1266995739,7,2016-01-08 23:46:40.555,2016-01-08 23:46:40.555
Application_1266995739,7,2016-01-08 23:46:40.555,2016-01-08 23:46:40.555
Application_1266995739,7,2016-01-08 23:46:40.555,2016-01-08 23:46:40.555
Application_1266995739,7,2016-01-08 23:46:40.555,2016-01-08 23:46:40.555
Application_1266995739,7,2016-01-08 23:46:40.555,2016-01-08 23:46:40.555
Application_1266995739,7,2016-01-08 23:46:40.555,2016-01-08 23:46:40.555
Application_1266995739,7,2016-01-08 23:46:40.555,2016-01-08 23:46:40.555
Application_1266995739,2,2016-01-10 02:48:53.141,2016-01-10 02:48:53.141
Application_1266995739,12,2016-01-10 02:48:53.168,2016-01-10 02:48:53.168
Application_1266995739,12,2016-01-10 02:48:53.168,2016-01-10 02:48:53.168
Application_1878239836,5,2016-01-02 00:35:26.422,2016-01-02 00:35:26.422
Application_1878239836,9,2016-01-02 00:35:26.463,2016-01-02 00:35:26.463
Application_1878239836,9,2016-01-02 00:35:26.463,2016-01-02 00:35:26.463
Application_1878239836,9,2016-01-02 00:35:26.463,2016-01-02 00:35:26.463
Application_1878239836,9,2016-01-02 00:35:26.463,2016-01-02 00:35:26.463
Application_1878239836,4,2016-01-02 00:36:31.003,2016-01-02 00:36:31.003
Application_1878239836,22,2016-01-03 00:32:03.433,2016-01-03 00:32:03.433
Application_1878239836,22,2016-01-03 00:32:03.433,2016-01-03 00:32:03.433
Application_1878239836,22,2016-01-03 00:32:03.433,2016-01-03 00:32:03.433
Application_1878239836,1,2016-01-03 00:59:27.406,2016-01-03 00:59:27.406
Application_1878239836,13,2016-01-03 00:59:59.998,2016-01-03 00:59:59.998
Application_1878239836,14,2016-01-03 01:00:01.362,2016-01-03 01:00:01.362
Application_1878239836,17,2016-01-03 01:00:19.890,2016-01-03 01:00:19.890
Application_1878239836,22,2016-01-03 01:00:19.915,2016-01-03 01:00:19.915
Application_1878239836,22,2016-01-03 01:00:19.915,2016-01-03 01:00:19.915
Application_1878239836,20,2016-01-03 01:00:20.005,2016-01-03 01:00:20.005
Application_1878239836,3,2016-01-03 01:00:20.011,2016-01-03 01:00:20.011
Application_1878239836,3,2016-01-03 01:00:20.011,2016-01-03 01:00:20.011
Application_1878239836,3,2016-01-03 01:00:20.011,2016-01-03 01:00:20.011
Application_1878239836,3,2016-01-03 01:00:20.011,2016-01-03 01:00:20.011
Application_1878239836,3,2016-01-03 01:00:20.011,2016-01-03 01:00:20.011
Application_1878239836,3,2016-01-03 01:00:20.011,2016-01-03 01:00:20.011
Application_1878239836,26,2016-01-08 21:08:49.262,2016-01-08 21:08:49.262
Application_1878239836,10,2016-01-08 21:08:50.154,2016-01-08 21:08:50.154
Application_1878239836,16,2016-01-08 21:09:09.540,2016-01-08 21:09:09.540
Application_1878239836,16,2016-01-08 21:09:09.540,2016-01-08 21:09:09.540
Application_1878239836,16,2016-01-08 21:09:09.540,2016-01-08 21:09:09.540
Application_1878239836,16,2016-01-08 21:09:09.540,2016-01-08 21:09:09.540
Application_1878239836,16,2016-01-08 21:09:09.540,2016-01-08 21:09:09.540
Application_1878239836,6,2016-01-11 20:30:52.964,2016-01-11 20:30:52.964
Application_1878239836,15,2016-01-11 20:30:52.996,2016-01-11 20:30:52.996
Application_1878239836,26,2016-01-11 20:30:53.009,2016-01-11 20:30:53.009
Application_619403287,5,2016-01-02 01:13:16.064,2016-01-02 01:13:16.064
Application_619403287,9,2016-01-02 01:13:16.117,2016-01-02 01:13:16.117
Application_619403287,9,2016-01-02 01:13:16.117,2016-01-02 01:13:16.117
Application_619403287,9,2016-01-02 01:13:16.117,2016-01-02 01:13:16.117
Application_619403287,9,2016-01-02 01:13:16.117,2016-01-02 01:13:16.117
Application_619403287,4,2016-01-02 01:14:33.857,2016-01-02 01:14:33.857
Application_619403287,22,2016-01-03 01:26:27.976,2016-01-03 01:26:27.976
Application_619403287,1,2016-01-03 01:32:24.768,2016-01-03 01:32:24.768
Application_619403287,13,2016-01-03 01:41:07.809,2016-01-03 01:41:07.809
Application_619403287,14,2016-01-03 01:41:09.180,2016-01-03 01:41:09.180
Application_619403287,17,2016-01-03 01:44:54.594,2016-01-03 01:44:54.594
Application_619403287,22,2016-01-03 01:44:54.610,2016-01-03 01:44:54.610
Application_619403287,22,2016-01-03 01:44:54.610,2016-01-03 01:44:54.610
Application_619403287,20,2016-01-03 01:44:54.621,2016-01-03 01:44:54.621
Application_619403287,3,2016-01-03 01:44:54.624,2016-01-03 01:44:54.624
Application_619403287,3,2016-01-03 01:44:54.624,2016-01-03 01:44:54.624
Application_619403287,3,2016-01-03 01:44:54.624,2016-01-03 01:44:54.624
Application_619403287,3,2016-01-03 01:44:54.624,2016-01-03 01:44:54.624
Application_619403287,3,2016-01-03 01:44:54.624,2016-01-03 01:44:54.624
Application_619403287,3,2016-01-03 01:44:54.624,2016-01-03 01:44:54.624
